,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
272,"2. After 2012, Before 2015",MountGambier,"(-6.801, 6.6]","(20.58, 24.1]","(-0.001, 1.72]","(0.199, 2.2]","(6.68, 9.12]",S,"(30.0, 35.0]",NNE,S,"(7.0, 11.0]","(-0.001, 11.0]","(86.0, 100.0]","(33.0, 46.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(5.0, 7.0]","(6.0, 7.0]","(11.9, 14.9]","(19.1, 22.6]",No,No
273,"2. After 2012, Before 2015",Canberra,"(12.9, 17.3]","(28.9, 41.6]","(-0.001, 1.72]",-999999999,-999999999,NNW,"(50.0, 96.0]",NW,NNW,"(-0.001, 7.0]","(-0.001, 11.0]","(66.0, 75.0]","(33.0, 46.0]","(1011.86, 1015.9]","(987.599, 1009.58]","(7.0, 8.0]",-999999999,"(17.6, 22.5]","(27.3, 40.6]",No,Yes
274,3. After 2015,NorahHead,"(17.3, 27.6]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,-999999999,SSE,"(50.0, 96.0]",N,NE,"(15.0, 20.0]","(26.0, 52.0]","(75.0, 86.0]","(72.0, 100.0]","(993.799, 1011.86]","(987.599, 1009.58]",-999999999,-999999999,"(17.6, 22.5]","(22.6, 27.3]",No,Yes
276,"2. After 2012, Before 2015",Albany,"(12.9, 17.3]","(-0.801, 16.9]","(-0.001, 1.72]","(2.2, 4.0]","(-0.001, 3.14]",,-999999999,ENE,E,"(20.0, 43.0]","(26.0, 52.0]","(75.0, 86.0]","(72.0, 100.0]","(1019.64, 1024.7]","(1013.3, 1017.48]","(7.0, 8.0]","(7.0, 8.0]","(11.9, 14.9]","(-2.901, 15.8]",No,Yes
277,"2. After 2012, Before 2015",Richmond,"(-6.801, 6.6]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,W,"(50.0, 96.0]",W,W,"(20.0, 43.0]","(26.0, 52.0]","(10.999, 54.0]","(2.999, 33.0]","(993.799, 1011.86]","(1009.58, 1013.3]",-999999999,-999999999,"(17.6, 22.5]","(19.1, 22.6]",No,No
278,3. After 2015,Moree,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]","(8.0, 34.4]","(3.14, 6.68]",SSW,"(50.0, 96.0]",NE,S,"(15.0, 20.0]","(26.0, 52.0]","(66.0, 75.0]","(46.0, 58.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(5.0, 7.0]","(7.0, 8.0]","(22.5, 32.9]","(27.3, 40.6]",No,Yes
279,1. Before 2012,MountGambier,"(6.6, 10.0]","(-0.801, 16.9]","(-0.001, 1.72]","(2.2, 4.0]","(10.9, 14.1]",S,"(50.0, 96.0]",SSE,SSE,"(20.0, 43.0]","(26.0, 52.0]","(54.0, 66.0]","(46.0, 58.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(5.0, 7.0]","(1.0, 4.0]","(11.9, 14.9]","(-2.901, 15.8]",No,No
280,"2. After 2012, Before 2015",Katherine,"(6.6, 10.0]","(28.9, 41.6]","(-0.001, 1.72]","(4.0, 5.8]",-999999999,ESE,"(41.0, 50.0]",E,ESE,"(7.0, 11.0]","(15.8, 20.0]","(10.999, 54.0]","(2.999, 33.0]","(1015.9, 1019.64]","(1009.58, 1013.3]","(-0.001, 1.0]","(-0.001, 1.0]","(17.6, 22.5]","(27.3, 40.6]",No,No
281,"2. After 2012, Before 2015",NorahHead,"(17.3, 27.6]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,-999999999,NE,"(41.0, 50.0]",NNE,NE,"(11.0, 15.0]","(26.0, 52.0]","(75.0, 86.0]","(58.0, 72.0]","(1011.86, 1015.9]","(1009.58, 1013.3]",-999999999,-999999999,"(17.6, 22.5]","(22.6, 27.3]",No,No
282,3. After 2015,Nuriootpa,"(-6.801, 6.6]","(-0.801, 16.9]","(1.72, 87.4]","(4.0, 5.8]","(3.14, 6.68]",SW,"(50.0, 96.0]",SSW,WSW,"(15.0, 20.0]","(26.0, 52.0]","(86.0, 100.0]","(58.0, 72.0]","(993.799, 1011.86]","(1009.58, 1013.3]","(5.0, 7.0]",-999999999,"(-2.8009999999999997, 11.9]","(-2.901, 15.8]",Yes,Yes
283,"2. After 2012, Before 2015",SydneyAirport,"(17.3, 27.6]","(24.1, 28.9]","(-0.001, 1.72]","(8.0, 34.4]","(-0.001, 3.14]",S,"(50.0, 96.0]",SW,SE,"(20.0, 43.0]","(26.0, 52.0]","(10.999, 54.0]","(58.0, 72.0]","(993.799, 1011.86]","(987.599, 1009.58]","(5.0, 7.0]","(6.0, 7.0]","(22.5, 32.9]","(22.6, 27.3]",No,Yes
284,1. Before 2012,Adelaide,"(10.0, 12.9]","(-0.801, 16.9]","(-0.001, 1.72]",-999999999,"(-0.001, 3.14]",NE,"(50.0, 96.0]",NE,NNE,"(15.0, 20.0]","(20.0, 26.0]","(10.999, 54.0]","(46.0, 58.0]","(1011.86, 1015.9]","(1009.58, 1013.3]",-999999999,-999999999,"(11.9, 14.9]","(-2.901, 15.8]",No,Yes
285,3. After 2015,Mildura,"(6.6, 10.0]","(16.9, 20.58]","(-0.001, 1.72]","(2.2, 4.0]",-999999999,W,"(8.999, 30.0]",W,W,"(-0.001, 7.0]","(-0.001, 11.0]","(86.0, 100.0]","(33.0, 46.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(-0.001, 1.0]","(-0.001, 1.0]","(11.9, 14.9]","(19.1, 22.6]",No,No
286,1. Before 2012,Adelaide,"(10.0, 12.9]","(16.9, 20.58]","(1.72, 87.4]","(0.199, 2.2]","(3.14, 6.68]",SSE,"(8.999, 30.0]",SSW,S,"(-0.001, 7.0]","(-0.001, 11.0]","(75.0, 86.0]","(46.0, 58.0]","(1019.64, 1024.7]","(1017.48, 1022.2]",-999999999,-999999999,"(11.9, 14.9]","(15.8, 19.1]",Yes,No
287,"2. After 2012, Before 2015",Launceston,"(10.0, 12.9]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,W,"(30.0, 35.0]",N,WNW,"(-0.001, 7.0]","(15.8, 20.0]","(10.999, 54.0]","(2.999, 33.0]","(1011.86, 1015.9]","(1009.58, 1013.3]",-999999999,-999999999,"(14.9, 17.6]","(22.6, 27.3]",No,No
288,3. After 2015,NorfolkIsland,"(12.9, 17.3]","(20.58, 24.1]","(-0.001, 1.72]","(2.2, 4.0]",-999999999,SW,"(8.999, 30.0]",NE,WSW,"(7.0, 11.0]","(-0.001, 11.0]","(54.0, 66.0]","(58.0, 72.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(-0.001, 1.0]","(1.0, 4.0]","(17.6, 22.5]","(19.1, 22.6]",No,Yes
289,1. Before 2012,Portland,"(6.6, 10.0]","(20.58, 24.1]","(-0.001, 1.72]","(4.0, 5.8]","(10.9, 14.1]",SE,"(30.0, 35.0]",SE,ESE,"(7.0, 11.0]","(15.8, 20.0]","(75.0, 86.0]","(58.0, 72.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(5.0, 7.0]","(4.0, 6.0]","(14.9, 17.6]","(19.1, 22.6]",No,No
290,3. After 2015,SydneyAirport,"(12.9, 17.3]","(16.9, 20.58]","(1.72, 87.4]","(5.8, 8.0]","(-0.001, 3.14]",SW,"(8.999, 30.0]",N,NNW,"(11.0, 15.0]","(15.8, 20.0]","(75.0, 86.0]","(58.0, 72.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(5.0, 7.0]","(6.0, 7.0]","(14.9, 17.6]","(19.1, 22.6]",Yes,Yes
291,1. Before 2012,Cobar,"(12.9, 17.3]","(24.1, 28.9]","(-0.001, 1.72]","(8.0, 34.4]",-999999999,E,"(35.0, 41.0]",E,E,"(15.0, 20.0]","(15.8, 20.0]","(10.999, 54.0]","(2.999, 33.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(5.0, 7.0]","(6.0, 7.0]","(17.6, 22.5]","(22.6, 27.3]",No,No
292,"2. After 2012, Before 2015",Witchcliffe,"(12.9, 17.3]","(20.58, 24.1]","(1.72, 87.4]",-999999999,-999999999,NNW,"(8.999, 30.0]",,NNW,"(-0.001, 7.0]","(-0.001, 11.0]","(86.0, 100.0]","(72.0, 100.0]","(1011.86, 1015.9]","(1009.58, 1013.3]",-999999999,-999999999,"(14.9, 17.6]","(15.8, 19.1]",Yes,Yes
293,1. Before 2012,PerthAirport,"(10.0, 12.9]","(28.9, 41.6]","(-0.001, 1.72]","(5.8, 8.0]","(10.9, 14.1]",NNE,"(50.0, 96.0]",NE,NE,"(20.0, 43.0]","(11.0, 15.8]","(10.999, 54.0]","(2.999, 33.0]","(1015.9, 1019.64]","(1013.3, 1017.48]","(-0.001, 1.0]","(1.0, 4.0]","(22.5, 32.9]","(27.3, 40.6]",No,No
294,3. After 2015,MelbourneAirport,"(6.6, 10.0]","(16.9, 20.58]","(-0.001, 1.72]","(4.0, 5.8]","(-0.001, 3.14]",N,"(50.0, 96.0]",NNE,NE,"(20.0, 43.0]","(-0.001, 11.0]","(54.0, 66.0]","(33.0, 46.0]","(1011.86, 1015.9]","(987.599, 1009.58]","(5.0, 7.0]","(6.0, 7.0]","(-2.8009999999999997, 11.9]","(15.8, 19.1]",No,Yes
295,1. Before 2012,Adelaide,"(10.0, 12.9]","(20.58, 24.1]","(-0.001, 1.72]","(5.8, 8.0]","(6.68, 9.12]",NNW,"(50.0, 96.0]",N,NNW,"(20.0, 43.0]","(20.0, 26.0]","(10.999, 54.0]","(2.999, 33.0]","(1011.86, 1015.9]","(1009.58, 1013.3]",-999999999,-999999999,"(11.9, 14.9]","(19.1, 22.6]",No,No
296,3. After 2015,Wollongong,"(12.9, 17.3]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,N,"(35.0, 41.0]",NW,N,"(20.0, 43.0]","(11.0, 15.8]","(54.0, 66.0]","(46.0, 58.0]","(1024.7, 1038.2]","(1017.48, 1022.2]","(5.0, 7.0]",-999999999,"(17.6, 22.5]","(22.6, 27.3]",No,No
297,3. After 2015,Portland,"(-6.801, 6.6]","(-0.801, 16.9]","(1.72, 87.4]","(0.199, 2.2]","(3.14, 6.68]",W,"(35.0, 41.0]",N,W,"(11.0, 15.0]","(15.8, 20.0]","(86.0, 100.0]","(72.0, 100.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(7.0, 8.0]","(6.0, 7.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",Yes,Yes
298,1. Before 2012,Walpole,"(6.6, 10.0]","(-0.801, 16.9]","(-0.001, 1.72]",-999999999,-999999999,WNW,"(30.0, 35.0]",NW,W,"(11.0, 15.0]","(15.8, 20.0]","(75.0, 86.0]","(58.0, 72.0]","(1024.7, 1038.2]","(1022.2, 1034.4]",-999999999,-999999999,"(-2.8009999999999997, 11.9]","(-2.901, 15.8]",Yes,No
299,"2. After 2012, Before 2015",Moree,"(12.9, 17.3]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,-999999999,N,"(41.0, 50.0]",N,NNW,"(20.0, 43.0]","(26.0, 52.0]","(54.0, 66.0]","(2.999, 33.0]","(1015.9, 1019.64]","(1009.58, 1013.3]",-999999999,"(1.0, 4.0]","(14.9, 17.6]","(22.6, 27.3]",No,No
300,"2. After 2012, Before 2015",Cobar,"(12.9, 17.3]","(24.1, 28.9]","(-0.001, 1.72]","(5.8, 8.0]",-999999999,E,"(30.0, 35.0]",ENE,ESE,"(15.0, 20.0]","(15.8, 20.0]","(10.999, 54.0]","(2.999, 33.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(1.0, 5.0]","(4.0, 6.0]","(17.6, 22.5]","(27.3, 40.6]",No,No
301,1. Before 2012,CoffsHarbour,"(12.9, 17.3]","(24.1, 28.9]","(-0.001, 1.72]","(5.8, 8.0]","(9.12, 10.9]",NE,"(50.0, 96.0]",N,NE,"(11.0, 15.0]","(26.0, 52.0]","(54.0, 66.0]","(58.0, 72.0]","(993.799, 1011.86]","(987.599, 1009.58]","(-0.001, 1.0]","(4.0, 6.0]","(22.5, 32.9]","(22.6, 27.3]",No,No
302,1. Before 2012,Albury,"(-6.801, 6.6]","(-0.801, 16.9]","(1.72, 87.4]",-999999999,-999999999,W,"(8.999, 30.0]",NW,W,"(-0.001, 7.0]","(11.0, 15.8]","(86.0, 100.0]","(58.0, 72.0]","(1015.9, 1019.64]","(1017.48, 1022.2]","(5.0, 7.0]","(1.0, 4.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",Yes,Yes
303,3. After 2015,BadgerysCreek,"(12.9, 17.3]","(28.9, 41.6]","(-0.001, 1.72]",-999999999,-999999999,NE,"(35.0, 41.0]",NNE,NNE,"(7.0, 11.0]","(-0.001, 11.0]","(66.0, 75.0]","(2.999, 33.0]","(1015.9, 1019.64]","(1009.58, 1013.3]",-999999999,-999999999,"(22.5, 32.9]","(27.3, 40.6]",No,No
304,3. After 2015,Nuriootpa,"(12.9, 17.3]","(28.9, 41.6]","(-0.001, 1.72]","(8.0, 34.4]","(-0.001, 3.14]",W,"(50.0, 96.0]",N,WNW,"(11.0, 15.0]","(26.0, 52.0]","(10.999, 54.0]","(2.999, 33.0]","(993.799, 1011.86]","(987.599, 1009.58]","(7.0, 8.0]","(4.0, 6.0]","(22.5, 32.9]","(27.3, 40.6]",No,No
305,1. Before 2012,MountGinini,"(10.0, 12.9]","(-0.801, 16.9]","(1.72, 87.4]",-999999999,-999999999,ENE,"(50.0, 96.0]",ENE,ENE,"(20.0, 43.0]","(26.0, 52.0]","(86.0, 100.0]","(72.0, 100.0]",-999999999,-999999999,-999999999,-999999999,"(11.9, 14.9]","(-2.901, 15.8]",Yes,Yes
306,3. After 2015,Brisbane,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]","(5.8, 8.0]","(6.68, 9.12]",WNW,"(50.0, 96.0]",NNE,NE,"(-0.001, 7.0]","(11.0, 15.8]","(54.0, 66.0]","(58.0, 72.0]","(1011.86, 1015.9]","(987.599, 1009.58]","(1.0, 5.0]","(4.0, 6.0]","(22.5, 32.9]","(27.3, 40.6]",No,Yes
307,1. Before 2012,Nuriootpa,"(10.0, 12.9]","(24.1, 28.9]","(-0.001, 1.72]","(5.8, 8.0]","(10.9, 14.1]",WSW,"(41.0, 50.0]",,W,"(-0.001, 7.0]","(26.0, 52.0]","(10.999, 54.0]","(2.999, 33.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(5.0, 7.0]","(-0.001, 1.0]","(17.6, 22.5]","(27.3, 40.6]",No,No
308,1. Before 2012,Hobart,"(6.6, 10.0]","(-0.801, 16.9]","(-0.001, 1.72]","(0.199, 2.2]","(-0.001, 3.14]",N,"(50.0, 96.0]",NNW,N,"(7.0, 11.0]","(26.0, 52.0]","(66.0, 75.0]","(58.0, 72.0]","(993.799, 1011.86]","(987.599, 1009.58]","(5.0, 7.0]","(6.0, 7.0]","(11.9, 14.9]","(15.8, 19.1]",No,Yes
309,"2. After 2012, Before 2015",Portland,"(10.0, 12.9]","(-0.801, 16.9]","(1.72, 87.4]","(0.199, 2.2]","(6.68, 9.12]",WSW,"(30.0, 35.0]",WSW,W,"(11.0, 15.0]","(15.8, 20.0]","(75.0, 86.0]","(72.0, 100.0]","(1019.64, 1024.7]","(1022.2, 1034.4]","(7.0, 8.0]","(6.0, 7.0]","(11.9, 14.9]","(-2.901, 15.8]",Yes,No
310,3. After 2015,Mildura,"(-6.801, 6.6]","(16.9, 20.58]","(-0.001, 1.72]",-999999999,-999999999,S,"(8.999, 30.0]",SSW,S,"(-0.001, 7.0]","(11.0, 15.8]","(75.0, 86.0]","(33.0, 46.0]","(1024.7, 1038.2]","(1022.2, 1034.4]",-999999999,-999999999,"(-2.8009999999999997, 11.9]","(15.8, 19.1]",No,No
311,1. Before 2012,Hobart,"(-6.801, 6.6]","(-0.801, 16.9]","(1.72, 87.4]","(0.199, 2.2]","(6.68, 9.12]",SSW,"(41.0, 50.0]",NE,S,"(11.0, 15.0]","(11.0, 15.8]","(54.0, 66.0]","(72.0, 100.0]","(1015.9, 1019.64]","(1017.48, 1022.2]","(1.0, 5.0]","(6.0, 7.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",Yes,Yes
312,"2. After 2012, Before 2015",Moree,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]","(5.8, 8.0]","(6.68, 9.12]",SW,"(41.0, 50.0]",N,WNW,"(11.0, 15.0]","(15.8, 20.0]","(66.0, 75.0]","(46.0, 58.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(1.0, 5.0]","(6.0, 7.0]","(22.5, 32.9]","(27.3, 40.6]",No,No
313,1. Before 2012,Launceston,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]","(0.199, 2.2]",-999999999,ESE,"(30.0, 35.0]",ESE,SSE,"(11.0, 15.0]","(15.8, 20.0]","(66.0, 75.0]","(33.0, 46.0]","(1019.64, 1024.7]","(1022.2, 1034.4]",-999999999,-999999999,"(-2.8009999999999997, 11.9]","(15.8, 19.1]",No,No
314,"2. After 2012, Before 2015",Townsville,"(12.9, 17.3]","(28.9, 41.6]","(-0.001, 1.72]","(4.0, 5.8]","(10.9, 14.1]",ENE,"(35.0, 41.0]",S,E,"(-0.001, 7.0]","(26.0, 52.0]","(54.0, 66.0]","(46.0, 58.0]","(1015.9, 1019.64]","(1013.3, 1017.48]","(-0.001, 1.0]","(-0.001, 1.0]","(22.5, 32.9]","(27.3, 40.6]",No,No
315,3. After 2015,CoffsHarbour,"(17.3, 27.6]","(24.1, 28.9]","(1.72, 87.4]",-999999999,-999999999,SSW,"(41.0, 50.0]",SW,SSE,"(20.0, 43.0]","(26.0, 52.0]","(75.0, 86.0]","(72.0, 100.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(5.0, 7.0]","(7.0, 8.0]","(17.6, 22.5]","(22.6, 27.3]",Yes,Yes
316,1. Before 2012,Portland,"(10.0, 12.9]","(-0.801, 16.9]","(1.72, 87.4]","(2.2, 4.0]","(3.14, 6.68]",WNW,"(50.0, 96.0]",NNW,WNW,"(20.0, 43.0]","(26.0, 52.0]","(86.0, 100.0]","(72.0, 100.0]","(993.799, 1011.86]","(987.599, 1009.58]","(1.0, 5.0]","(4.0, 6.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",Yes,Yes
317,1. Before 2012,Wollongong,"(12.9, 17.3]","(16.9, 20.58]","(1.72, 87.4]",-999999999,-999999999,SE,"(41.0, 50.0]",SW,SSE,"(15.0, 20.0]","(20.0, 26.0]","(75.0, 86.0]","(72.0, 100.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(7.0, 8.0]","(7.0, 8.0]","(14.9, 17.6]","(15.8, 19.1]",Yes,Yes
318,1. Before 2012,Dartmoor,"(6.6, 10.0]","(16.9, 20.58]","(-0.001, 1.72]","(2.2, 4.0]","(6.68, 9.12]",W,"(30.0, 35.0]",NNW,WSW,"(11.0, 15.0]","(15.8, 20.0]","(86.0, 100.0]","(58.0, 72.0]","(1015.9, 1019.64]","(1017.48, 1022.2]",-999999999,-999999999,"(11.9, 14.9]","(15.8, 19.1]",Yes,Yes
319,1. Before 2012,Watsonia,"(6.6, 10.0]","(16.9, 20.58]","(-0.001, 1.72]","(0.199, 2.2]","(6.68, 9.12]",NNW,"(8.999, 30.0]",N,NW,"(-0.001, 7.0]","(-0.001, 11.0]","(54.0, 66.0]","(33.0, 46.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(5.0, 7.0]","(1.0, 4.0]","(-2.8009999999999997, 11.9]","(15.8, 19.1]",No,No
320,"2. After 2012, Before 2015",SalmonGums,"(10.0, 12.9]","(28.9, 41.6]","(-0.001, 1.72]",-999999999,-999999999,N,"(41.0, 50.0]",N,NW,"(20.0, 43.0]","(-0.001, 11.0]","(10.999, 54.0]","(2.999, 33.0]",-999999999,-999999999,-999999999,-999999999,"(22.5, 32.9]","(27.3, 40.6]",No,No
321,"2. After 2012, Before 2015",Bendigo,"(10.0, 12.9]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,-999999999,SE,"(41.0, 50.0]",SSE,E,"(20.0, 43.0]","(15.8, 20.0]","(10.999, 54.0]","(2.999, 33.0]","(1015.9, 1019.64]","(1009.58, 1013.3]","(-0.001, 1.0]","(4.0, 6.0]","(14.9, 17.6]","(22.6, 27.3]",No,No
322,1. Before 2012,Canberra,"(10.0, 12.9]","(20.58, 24.1]","(-0.001, 1.72]","(8.0, 34.4]","(6.68, 9.12]",ENE,"(35.0, 41.0]",ESE,NE,"(-0.001, 7.0]","(15.8, 20.0]","(66.0, 75.0]","(46.0, 58.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(5.0, 7.0]","(4.0, 6.0]","(14.9, 17.6]","(19.1, 22.6]",No,No
323,3. After 2015,Sydney,"(12.9, 17.3]","(20.58, 24.1]","(-0.001, 1.72]","(2.2, 4.0]","(9.12, 10.9]",W,"(8.999, 30.0]",WNW,E,"(11.0, 15.0]","(15.8, 20.0]","(54.0, 66.0]","(46.0, 58.0]","(1019.64, 1024.7]","(1013.3, 1017.48]","(-0.001, 1.0]","(-0.001, 1.0]","(14.9, 17.6]","(19.1, 22.6]",No,No
324,"2. After 2012, Before 2015",Wollongong,"(17.3, 27.6]","(24.1, 28.9]","(1.72, 87.4]",-999999999,-999999999,ENE,"(41.0, 50.0]",NNE,NE,"(7.0, 11.0]","(26.0, 52.0]","(66.0, 75.0]","(58.0, 72.0]","(1019.64, 1024.7]","(1017.48, 1022.2]",-999999999,-999999999,"(17.6, 22.5]","(22.6, 27.3]",Yes,No
325,"2. After 2012, Before 2015",Nuriootpa,"(10.0, 12.9]","(24.1, 28.9]","(-0.001, 1.72]","(4.0, 5.8]","(10.9, 14.1]",SE,"(35.0, 41.0]",ENE,NE,"(11.0, 15.0]","(11.0, 15.8]","(75.0, 86.0]","(2.999, 33.0]","(1019.64, 1024.7]","(1013.3, 1017.48]","(-0.001, 1.0]","(-0.001, 1.0]","(14.9, 17.6]","(22.6, 27.3]",No,No
326,1. Before 2012,Albany,"(10.0, 12.9]","(16.9, 20.58]","(-0.001, 1.72]","(0.199, 2.2]","(6.68, 9.12]",,-999999999,NNW,WSW,"(11.0, 15.0]","(-0.001, 11.0]","(75.0, 86.0]","(58.0, 72.0]","(1015.9, 1019.64]","(1013.3, 1017.48]","(1.0, 5.0]","(4.0, 6.0]","(11.9, 14.9]","(15.8, 19.1]",No,No
327,1. Before 2012,Sale,"(10.0, 12.9]","(16.9, 20.58]","(-0.001, 1.72]","(0.199, 2.2]","(3.14, 6.68]",E,"(41.0, 50.0]",NNE,E,"(-0.001, 7.0]","(20.0, 26.0]","(86.0, 100.0]","(46.0, 58.0]","(1019.64, 1024.7]","(1022.2, 1034.4]","(5.0, 7.0]","(1.0, 4.0]","(11.9, 14.9]","(19.1, 22.6]",No,Yes
328,1. Before 2012,Cobar,"(6.6, 10.0]","(20.58, 24.1]","(-0.001, 1.72]","(5.8, 8.0]",-999999999,WSW,"(30.0, 35.0]",S,WSW,"(11.0, 15.0]","(11.0, 15.8]","(54.0, 66.0]","(2.999, 33.0]","(1015.9, 1019.64]","(1013.3, 1017.48]","(-0.001, 1.0]","(1.0, 4.0]","(11.9, 14.9]","(19.1, 22.6]",No,No
329,"2. After 2012, Before 2015",Watsonia,"(12.9, 17.3]","(-0.801, 16.9]","(1.72, 87.4]","(5.8, 8.0]","(-0.001, 3.14]",S,"(8.999, 30.0]",,SSW,"(-0.001, 7.0]","(-0.001, 11.0]",-999999999,"(72.0, 100.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(7.0, 8.0]","(6.0, 7.0]",-999999999,"(-2.901, 15.8]",Yes,Yes
330,3. After 2015,Wollongong,"(6.6, 10.0]","(-0.801, 16.9]","(-0.001, 1.72]",-999999999,-999999999,NE,"(8.999, 30.0]",WNW,NE,"(-0.001, 7.0]","(11.0, 15.8]","(66.0, 75.0]","(46.0, 58.0]","(1024.7, 1038.2]","(1022.2, 1034.4]",-999999999,-999999999,"(11.9, 14.9]","(-2.901, 15.8]",No,No
331,"2. After 2012, Before 2015",Moree,"(-6.801, 6.6]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,-999999999,SSW,"(50.0, 96.0]",,SSW,"(-0.001, 7.0]","(-0.001, 11.0]","(10.999, 54.0]","(2.999, 33.0]","(1019.64, 1024.7]","(1017.48, 1022.2]",-999999999,-999999999,"(17.6, 22.5]","(22.6, 27.3]",No,No
332,1. Before 2012,AliceSprings,"(6.6, 10.0]","(24.1, 28.9]","(1.72, 87.4]","(0.199, 2.2]","(6.68, 9.12]",ENE,"(8.999, 30.0]",ENE,S,"(-0.001, 7.0]","(-0.001, 11.0]","(75.0, 86.0]","(33.0, 46.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(5.0, 7.0]","(-0.001, 1.0]","(11.9, 14.9]","(22.6, 27.3]",Yes,No
333,3. After 2015,Watsonia,"(12.9, 17.3]","(24.1, 28.9]","(-0.001, 1.72]","(4.0, 5.8]","(6.68, 9.12]",SW,"(30.0, 35.0]",W,SSW,"(7.0, 11.0]","(11.0, 15.8]","(86.0, 100.0]","(46.0, 58.0]","(993.799, 1011.86]","(1009.58, 1013.3]","(5.0, 7.0]","(6.0, 7.0]","(14.9, 17.6]","(22.6, 27.3]",No,No
334,"2. After 2012, Before 2015",MelbourneAirport,"(10.0, 12.9]","(24.1, 28.9]","(-0.001, 1.72]","(4.0, 5.8]","(9.12, 10.9]",N,"(35.0, 41.0]",N,NNE,"(15.0, 20.0]","(20.0, 26.0]","(54.0, 66.0]","(2.999, 33.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(5.0, 7.0]","(6.0, 7.0]","(14.9, 17.6]","(22.6, 27.3]",No,No
335,"2. After 2012, Before 2015",Katherine,"(12.9, 17.3]","(28.9, 41.6]","(-0.001, 1.72]","(8.0, 34.4]",-999999999,E,"(30.0, 35.0]",SE,ESE,"(11.0, 15.0]","(11.0, 15.8]","(54.0, 66.0]","(2.999, 33.0]","(1015.9, 1019.64]","(1009.58, 1013.3]","(-0.001, 1.0]","(-0.001, 1.0]","(17.6, 22.5]","(27.3, 40.6]",No,No
336,"2. After 2012, Before 2015",CoffsHarbour,"(17.3, 27.6]","(24.1, 28.9]","(-0.001, 1.72]","(5.8, 8.0]","(3.14, 6.68]",S,"(41.0, 50.0]",SSW,S,"(20.0, 43.0]","(26.0, 52.0]","(75.0, 86.0]","(72.0, 100.0]","(993.799, 1011.86]","(1009.58, 1013.3]","(1.0, 5.0]","(6.0, 7.0]","(17.6, 22.5]","(22.6, 27.3]",No,Yes
337,1. Before 2012,MountGinini,"(-6.801, 6.6]","(-0.801, 16.9]","(1.72, 87.4]",-999999999,-999999999,W,"(50.0, 96.0]",W,W,"(20.0, 43.0]","(20.0, 26.0]","(86.0, 100.0]","(72.0, 100.0]",-999999999,-999999999,-999999999,-999999999,"(-2.8009999999999997, 11.9]","(-2.901, 15.8]",Yes,Yes
338,3. After 2015,Launceston,"(6.6, 10.0]","(16.9, 20.58]","(1.72, 87.4]",-999999999,-999999999,S,"(41.0, 50.0]",S,SSW,"(11.0, 15.0]","(11.0, 15.8]","(10.999, 54.0]","(33.0, 46.0]",-999999999,-999999999,"(1.0, 5.0]","(-0.001, 1.0]","(11.9, 14.9]","(15.8, 19.1]",Yes,No
